126800,5.954767e-05,5.393318e-01,1.990268e-09
126900,6.042639e-05,5.477221e-01,2.018181e-09
127000,6.501898e-05,5.898150e-01,2.170004e-09
127100,6.032322e-05,5.476487e-01,2.011835e-09
127200,5.007193e-05,4.549392e-01,1.668743e-09
127300,4.447044e-05,4.043634e-01,1.480998e-09
127400,5.646639e-05,5.138441e-01,1.879148e-09
127500,5.919301e-05,5.390792e-01,1.968474e-09
127600,4.805342e-05,4.379726e-01,1.596879e-09
127700,4.801259e-05,4.379434e-01,1.594379e-09
127800,5.350704e-05,4.884429e-01,1.775564e-09
127900,4.793114e-05,4.378852e-01,1.589397e-09
128000,5.433731e-05,4.967982e-01,1.800537e-09
128100,5.337109e-05,4.883455e-01,1.767257e-09
128200,5.884240e-05,5.388282e-01,1.947036e-09
128300,5.603673e-05,5.135366e-01,1.852877e-09
128400,4.222150e-05,3.872315e-01,1.395076e-09
128500,5.043960e-05,4.629635e-01,1.665430e-09
128600,4.856443e-05,4.460990e-01,1.602374e-09
128700,6.134101e-05,5.638992e-01,2.022496e-09
128800,3.842018e-05,3.534657e-01,1.265866e-09
128900,4.021584e-05,3.702730e-01,1.324088e-09
129000,4.474815e-05,4.123223e-01,1.472267e-09
129100,4.744793e-05,4.375377e-01,1.559987e-09
129200,3.737945e-05,3.449589e-01,1.228086e-09
129300,4.645738e-05,4.290671e-01,1.525257e-09
129400,3.822694e-05,3.533261e-01,1.254154e-09
129500,5.456416e-05,5.047185e-01,1.788882e-09
129600,4.361479e-05,4.037483e-01,1.428898e-09
129700,4.539407e-05,4.205436e-01,1.486141e-09
129800,4.263476e-05,3.952851e-01,1.394821e-09
129900,5.347553e-05,4.961765e-01,1.748251e-09
130000,4.528043e-05,4.204611e-01,1.479290e-09
130100,5.610091e-05,5.213377e-01,1.831501e-09
130200,5.153367e-05,4.792631e-01,1.681214e-09
130300,5.510415e-05,5.128622e-01,1.796433e-09
130400,4.603235e-05,4.287585e-01,1.499633e-09
130500,5.140515e-05,4.791694e-01,1.673493e-09
130600,4.956026e-05,4.623264e-01,1.612302e-09
130700,4.681808e-05,4.370802e-01,1.522026e-09
130800,4.048204e-05,3.782179e-01,1.315125e-09
130900,5.932446e-05,5.546837e-01,1.925904e-09
131000,6.107155e-05,5.714552e-01,1.981237e-09
131100,8.166048e-05,7.646920e-01,2.647317e-09
131200,4.931442e-05,4.621466e-01,1.597589e-09
131300,5.554487e-05,5.209316e-01,1.798176e-09
131400,4.744271e-05,4.452837e-01,1.534812e-09
131500,6.439730e-05,6.048747e-01,2.081857e-09
131600,5.272651e-05,4.956292e-01,1.703375e-09
131700,6.161242e-05,5.795968e-01,1.989058e-09
131800,6.066951e-05,5.711601e-01,1.957258e-09
131900,6.596840e-05,6.215166e-01,2.126729e-09
132000,5.433467e-05,5.122983e-01,1.750459e-09
132100,5.518005e-05,5.206632e-01,1.776463e-09
132200,5.958113e-05,5.626161e-01,1.916822e-09
132300,6.664061e-05,6.297537e-01,2.142454e-09
132400,6.037131e-05,5.709401e-01,1.939559e-09
132500,6.032189e-05,5.709036e-01,1.936632e-09
132600,6.115890e-05,5.792622e-01,1.962149e-09
132700,6.110891e-05,5.792251e-01,1.959193e-09
132800,5.486460e-05,5.204299e-01,1.757784e-09
132900,5.658820e-05,5.371837e-01,1.811757e-09
133000,5.212470e-05,4.951847e-01,1.667703e-09
133100,5.914422e-05,5.622925e-01,1.890988e-09
133200,5.556793e-05,5.286892e-01,1.775424e-09
133300,5.287878e-05,5.034815e-01,1.688344e-09
133400,4.931339e-05,4.698862e-01,1.573426e-09
133500,5.015321e-05,4.782467e-01,1.599125e-09
133600,5.011249e-05,4.782163e-01,1.596732e-09
133700,5.709946e-05,5.452998e-01,1.818112e-09
133800,5.529769e-05,5.284879e-01,1.759537e-09
133900,5.525289e-05,5.284544e-01,1.756910e-09
134000,5.608449e-05,5.368087e-01,1.782134e-09
134100,5.954157e-05,5.703232e-01,1.890695e-09
134200,7.174209e-05,6.876992e-01,2.276559e-09
134300,5.070342e-05,4.863907e-01,1.607852e-09
134400,4.804203e-05,4.612035e-01,1.522419e-09
134500,5.673116e-05,5.450244e-01,1.796548e-09
134600,5.755753e-05,5.533745e-01,1.821478e-09
134700,5.925394e-05,5.701076e-01,1.873888e-09
134800,5.659423e-05,5.449215e-01,1.788560e-09
134900,5.654872e-05,5.448873e-01,1.785910e-09
135000,5.302616e-05,5.113237e-01,1.673525e-09
135100,7.209243e-05,6.956920e-01,2.273722e-09
135200,5.380898e-05,5.196410e-01,1.695932e-09
135300,5.376584e-05,5.196084e-01,1.693426e-09
135400,5.025679e-05,4.860549e-01,1.581833e-09
135500,5.194817e-05,5.027840e-01,1.633965e-09
135600,5.450195e-05,5.278903e-01,1.713133e-09
